Date,Day of Week,Month,Full Time,Time,AM/PM,Visitor,Goals,Home,Goals.1,Att.,LOG,Lagged_attendance_1,Lagged_attendance_2,Lagged_attendance_3,Attendance_moving_avg
11/4/2023,Sat,Nov,10:00 PM,10:00,PM,Pittsburgh Penguins,10,San Jose Sharks,2,17435.0,2:28,17151.0,18304.0,17387.0,17630.0
11/4/2023,Sat,Nov,7:00 PM,7:00,PM,Montreal Canadiens,3,St. Louis Blues,6,18096.0,2:29,17435.0,17151.0,18304.0,17560.666666666668
11/4/2023,Sat,Nov,7:00 PM,7:00,PM,Buffalo Sabres,6,Toronto Maple Leafs,4,18902.0,2:28,18096.0,17435.0,17151.0,18144.333333333332
11/4/2023,Sat,Nov,10:00 PM,10:00,PM,Dallas Stars,0,Vancouver Canucks,2,18895.0,2:25,18902.0,18096.0,17435.0,18631.0
11/4/2023,Sat,Nov,10:00 PM,10:00,PM,Colorado Avalanche,0,Vegas Golden Knights,7,18512.0,2:40,18895.0,18902.0,18096.0,18769.666666666668
11/4/2023,Sat,Nov,7:00 PM,7:00,PM,Columbus Blue Jackets,1,Washington Capitals,2,18573.0,2:30,18512.0,18895.0,18902.0,18660.0
11/5/2023,Sun,Nov,8:00 PM,8:00,PM,Vegas Golden Knights,2,Anaheim Ducks,4,15720.0,2:22,18573.0,18512.0,18895.0,17601.666666666668
11/5/2023,Sun,Nov,7:00 PM,7:00,PM,New Jersey Devils,4,Chicago Blackhawks,2,18388.0,2:31,15720.0,18573.0,18512.0,17560.333333333332
11/6/2023,Mon,Nov,8:00 PM,8:00,PM,Boston Bruins,3,Dallas Stars,2,18532.0,2:37,18388.0,15720.0,18573.0,17546.666666666668
11/6/2023,Mon,Nov,7:00 PM,7:00,PM,Columbus Blue Jackets,4,Florida Panthers,5,17103.0,2:27,18532.0,18388.0,15720.0,18007.666666666668
11/6/2023,Mon,Nov,7:00 PM,7:00,PM,Tampa Bay Lightning,5,Toronto Maple Leafs,6,18445.0,2:30,17103.0,18532.0,18388.0,18026.666666666668
11/6/2023,Mon,Nov,10:00 PM,10:00,PM,Edmonton Oilers,2,Vancouver Canucks,6,18857.0,2:44,18445.0,17103.0,18532.0,18135.0
11/7/2023,Tue,Nov,10:00 PM,10:00,PM,Pittsburgh Penguins,2,Anaheim Ducks,0,16043.0,2:32,18857.0,18445.0,17103.0,17781.666666666668
11/7/2023,Tue,Nov,9:00 PM,9:00,PM,Seattle Kraken,3,Arizona Coyotes,4,4600.0,2:40,16043.0,18857.0,18445.0,13166.666666666666
11/7/2023,Tue,Nov,7:00 PM,7:00,PM,Buffalo Sabres,2,Carolina Hurricanes,3,18700.0,2:25,4600.0,16043.0,18857.0,13114.333333333334
11/7/2023,Tue,Nov,9:00 PM,9:00,PM,Nashville Predators,2,Calgary Flames,4,16975.0,2:29,18700.0,4600.0,16043.0,13425.0
11/7/2023,Tue,Nov,10:00 PM,10:00,PM,New Jersey Devils,3,Colorado Avalanche,6,18087.0,2:38,16975.0,18700.0,4600.0,17920.666666666668
11/7/2023,Tue,Nov,7:00 PM,7:00,PM,Tampa Bay Lightning,5,Montreal Canadiens,3,21105.0,2:32,18087.0,16975.0,18700.0,18722.333333333332
11/7/2023,Tue,Nov,7:30 PM,7:30,PM,Minnesota Wild,4,New York Islanders,2,13527.0,2:30,21105.0,18087.0,16975.0,17573.0
11/7/2023,Tue,Nov,7:30 PM,7:30,PM,Detroit Red Wings,3,New York Rangers,5,18006.0,2:25,13527.0,21105.0,18087.0,17546.0
11/7/2023,Tue,Nov,10:30 PM,10:30,PM,Philadelphia Flyers,1,San Jose Sharks,2,10074.0,2:31,18006.0,13527.0,21105.0,13869.0
11/7/2023,Tue,Nov,8:00 PM,8:00,PM,Winnipeg Jets,5,St. Louis Blues,2,18096.0,2:24,10074.0,18006.0,13527.0,15392.0
11/8/2023,Wed,Nov,7:00 PM,7:00,PM,Ottawa Senators,6,Toronto Maple Leafs,3,18372.0,2:20,18096.0,10074.0,18006.0,15514.0
11/8/2023,Wed,Nov,10:00 PM,10:00,PM,Los Angeles Kings,4,Vegas Golden Knights,1,18330.0,2:27,18372.0,18096.0,10074.0,18266.0
11/8/2023,Wed,Nov,7:30 PM,7:30,PM,Florida Panthers,4,Washington Capitals,3,16104.0,2:30,18330.0,18372.0,18096.0,17602.0
11/9/2023,Thu,Nov,7:00 PM,7:00,PM,New York Islanders,2,Boston Bruins,5,17850.0,2:24,16104.0,18330.0,18372.0,17428.0
11/9/2023,Thu,Nov,7:30 PM,7:30,PM,Dallas Stars,5,Columbus Blue Jackets,2,15253.0,2:25,17850.0,16104.0,18330.0,16402.333333333332
11/9/2023,Thu,Nov,9:00 PM,9:00,PM,Seattle Kraken,4,Colorado Avalanche,3,18124.0,2:29,15253.0,17850.0,16104.0,17075.666666666668
11/9/2023,Thu,Nov,7:00 PM,7:00,PM,Montreal Canadiens,3,Detroit Red Wings,2,18504.0,2:40,18124.0,15253.0,17850.0,17293.666666666668
11/9/2023,Thu,Nov,10:30 PM,10:30,PM,Pittsburgh Penguins,4,Los Angeles Kings,3,18145.0,2:31,18504.0,18124.0,15253.0,18257.666666666668
11/9/2023,Thu,Nov,7:00 PM,7:00,PM,Minnesota Wild,1,New York Rangers,4,18006.0,2:23,18145.0,18504.0,18124.0,18218.333333333332
11/9/2023,Thu,Nov,7:00 PM,7:00,PM,Vancouver Canucks,5,Ottawa Senators,2,16653.0,2:22,18006.0,18145.0,18504.0,17601.333333333332
11/9/2023,Thu,Nov,10:30 PM,10:30,PM,Edmonton Oilers,2,San Jose Sharks,3,12206.0,2:26,16653.0,18006.0,18145.0,15621.666666666666
11/9/2023,Thu,Nov,8:00 PM,8:00,PM,Arizona Coyotes,1,St. Louis Blues,2,18096.0,2:36,12206.0,16653.0,18006.0,15651.666666666666
11/9/2023,Thu,Nov,7:00 PM,7:00,PM,Chicago Blackhawks,5,Tampa Bay Lightning,3,19092.0,2:32,18096.0,12206.0,16653.0,16464.666666666668
11/9/2023,Thu,Nov,8:00 PM,8:00,PM,Nashville Predators,3,Winnipeg Jets,6,12199.0,2:30,19092.0,18096.0,12206.0,16462.333333333332
11/10/2023,Fri,Nov,10:00 PM,10:00,PM,Philadelphia Flyers,6,Anaheim Ducks,3,15550.0,2:32,12199.0,19092.0,18096.0,15613.666666666666
11/10/2023,Fri,Nov,7:00 PM,7:00,PM,Minnesota Wild,2,Buffalo Sabres,3,17031.0,2:26,15550.0,12199.0,19092.0,14926.666666666666
11/10/2023,Fri,Nov,7:00 PM,7:00,PM,Carolina Hurricanes,2,Florida Panthers,5,17845.0,2:33,17031.0,15550.0,12199.0,16808.666666666668
11/10/2023,Fri,Nov,7:00 PM,7:00,PM,Washington Capitals,4,New Jersey Devils,2,16514.0,2:26,17845.0,17031.0,15550.0,17130.0
11/10/2023,Fri,Nov,7:00 PM,7:00,PM,Calgary Flames,4,Toronto Maple Leafs,5,18939.0,2:38,16514.0,17845.0,17031.0,17766.0
11/10/2023,Fri,Nov,10:00 PM,10:00,PM,San Jose Sharks,0,Vegas Golden Knights,5,18423.0,2:27,18939.0,16514.0,17845.0,17958.666666666668
11/11/2023,Sat,Nov,9:00 PM,9:00,PM,St. Louis Blues,8,Colorado Avalanche,2,18132.0,2:34,18423.0,18939.0,16514.0,18498.0
11/11/2023,Sat,Nov,1:00 PM,1:00,PM,Columbus Blue Jackets,4,Detroit Red Wings,5,19156.0,2:27,18132.0,18423.0,18939.0,18570.333333333332
11/11/2023,Sat,Nov,10:30 PM,10:30,PM,Philadelphia Flyers,4,Los Angeles Kings,2,18145.0,2:25,19156.0,18132.0,18423.0,18477.666666666668
11/11/2023,Sat,Nov,7:00 PM,7:00,PM,Boston Bruins,2,Montreal Canadiens,3,21105.0,2:28,18145.0,19156.0,18132.0,19468.666666666668
11/11/2023,Sat,Nov,8:00 PM,8:00,PM,Arizona Coyotes,7,Nashville Predators,5,17303.0,2:24,21105.0,18145.0,19156.0,18851.0
11/11/2023,Sat,Nov,7:30 PM,7:30,PM,Washington Capitals,4,New York Islanders,1,16519.0,2:20,17303.0,21105.0,18145.0,18309.0
11/11/2023,Sat,Nov,7:00 PM,7:00,PM,Calgary Flames,1,Ottawa Senators,4,18874.0,2:26,16519.0,17303.0,21105.0,17565.333333333332
11/11/2023,Sat,Nov,7:30 PM,7:30,PM,Buffalo Sabres,0,Pittsburgh Penguins,4,18429.0,2:16,18874.0,16519.0,17303.0,17940.666666666668
11/11/2023,Sat,Nov,10:00 PM,10:00,PM,Edmonton Oilers,4,Seattle Kraken,1,17151.0,2:31,18429.0,18874.0,16519.0,18151.333333333332
11/11/2023,Sat,Nov,7:00 PM,7:00,PM,Carolina Hurricanes,4,Tampa Bay Lightning,0,19092.0,2:28,17151.0,18429.0,18874.0,18224.0
11/11/2023,Sat,Nov,7:00 PM,7:00,PM,Vancouver Canucks,2,Toronto Maple Leafs,5,19107.0,2:26,19092.0,17151.0,18429.0,18450.0
11/11/2023,Sat,Nov,3:00 PM,3:00,PM,Dallas Stars,3,Winnipeg Jets,2,12420.0,2:28,19107.0,19092.0,17151.0,16873.0
11/12/2023,Sun,Nov,8:00 PM,8:00,PM,San Jose Sharks,1,Anaheim Ducks,4,16471.0,2:29,12420.0,19107.0,19092.0,15999.333333333334
11/12/2023,Sun,Nov,1:00 PM,1:00,PM,Chicago Blackhawks,3,Florida Panthers,4,19359.0,2:26,16471.0,12420.0,19107.0,16083.333333333334
11/12/2023,Sun,Nov,6:00 PM,6:00,PM,Dallas Stars,8,Minnesota Wild,3,18509.0,2:33,19359.0,16471.0,12420.0,18113.0
11/12/2023,Sun,Nov,7:00 PM,7:00,PM,Vancouver Canucks,5,Montreal Canadiens,2,21105.0,2:19,18509.0,19359.0,16471.0,19657.666666666668
11/12/2023,Sun,Nov,7:00 PM,7:00,PM,Columbus Blue Jackets,3,New York Rangers,4,18006.0,2:55,21105.0,18509.0,19359.0,19206.666666666668
11/13/2023,Mon,Nov,8:30 PM,8:30,PM,New York Islanders,1,Edmonton Oilers,4,17881.0,2:40,18006.0,21105.0,18509.0,18997.333333333332
11/13/2023,Mon,Nov,10:00 PM,10:00,PM,Colorado Avalanche,5,Seattle Kraken,1,17151.0,2:37,17881.0,18006.0,21105.0,17679.333333333332
11/14/2023,Tue,Nov,7:00 PM,7:00,PM,Boston Bruins,5,Buffalo Sabres,2,14840.0,2:21,17151.0,17881.0,18006.0,16624.0
11/14/2023,Tue,Nov,7:00 PM,7:00,PM,Pittsburgh Penguins,5,Columbus Blue Jackets,3,16596.0,2:23,14840.0,17151.0,17881.0,16195.666666666666
11/14/2023,Tue,Nov,8:00 PM,8:00,PM,Arizona Coyotes,3,Dallas Stars,4,18532.0,2:31,16596.0,14840.0,17151.0,16656.0
11/14/2023,Tue,Nov,7:00 PM,7:00,PM,Calgary Flames,2,Montreal Canadiens,1,21105.0,2:29,18532.0,16596.0,14840.0,18744.333333333332
11/14/2023,Tue,Nov,8:00 PM,8:00,PM,Anaheim Ducks,3,Nashville Predators,2,17159.0,2:30,21105.0,18532.0,16596.0,18932.0
11/14/2023,Tue,Nov,10:30 PM,10:30,PM,Florida Panthers,5,San Jose Sharks,3,10108.0,2:35,17159.0,21105.0,18532.0,16124.0
11/14/2023,Tue,Nov,8:00 PM,8:00,PM,Tampa Bay Lightning,0,St. Louis Blues,5,17621.0,2:25,10108.0,17159.0,21105.0,14962.666666666666
11/14/2023,Tue,Nov,8:00 PM,8:00,PM,New Jersey Devils,3,Winnipeg Jets,6,11717.0,2:29,17621.0,10108.0,17159.0,13148.666666666666
11/14/2023,Tue,Nov,7:00 PM,7:00,PM,Vegas Golden Knights,0,Washington Capitals,3,16598.0,2:34,11717.0,17621.0,10108.0,15312.0
11/15/2023,Wed,Nov,7:30 PM,7:30,PM,Philadelphia Flyers,3,Carolina Hurricanes,1,18700.0,2:32,16598.0,11717.0,17621.0,15671.666666666666
11/15/2023,Wed,Nov,9:00 PM,9:00,PM,Anaheim Ducks,2,Colorado Avalanche,8,18029.0,2:32,18700.0,16598.0,11717.0,17775.666666666668
11/15/2023,Wed,Nov,8:30 PM,8:30,PM,Seattle Kraken,3,Edmonton Oilers,4,18347.0,2:40,18029.0,18700.0,16598.0,18358.666666666668
11/15/2023,Wed,Nov,10:00 PM,10:00,PM,New York Islanders,3,Vancouver Canucks,4,18972.0,2:42,18347.0,18029.0,18700.0,18449.333333333332
11/16/2023,Thu,Nov,7:00 PM,7:00,PM,Arizona Coyotes,3,Columbus Blue Jackets,2,15909.0,2:28,18972.0,18347.0,18029.0,17742.666666666668
11/16/2023,Thu,Nov,9:00 PM,9:00,PM,Vancouver Canucks,2,Calgary Flames,5,17501.0,2:33,15909.0,18972.0,18347.0,17460.666666666668
11/16/2023,Thu,Nov,8:00 PM,8:00,PM,Tampa Bay Lightning,4,Chicago Blackhawks,2,18691.0,2:34,17501.0,15909.0,18972.0,17367.0
11/16/2023,Thu,Nov,10:30 PM,10:30,PM,Florida Panthers,1,Los Angeles Kings,2,17243.0,2:29,18691.0,17501.0,15909.0,17811.666666666668
11/16/2023,Thu,Nov,7:00 PM,7:00,PM,Vegas Golden Knights,6,Montreal Canadiens,5,21105.0,2:39,17243.0,18691.0,17501.0,19013.0
11/16/2023,Thu,Nov,2:00 PM,2:00,PM,Detroit Red Wings,4,Ottawa Senators,5,12487.0,2:48,21105.0,17243.0,18691.0,16945.0
11/16/2023,Thu,Nov,7:00 PM,7:00,PM,New Jersey Devils,5,Pittsburgh Penguins,2,18321.0,2:24,12487.0,21105.0,17243.0,17304.333333333332
11/16/2023,Thu,Nov,10:00 PM,10:00,PM,New York Islanders,3,Seattle Kraken,4,17151.0,2:46,18321.0,12487.0,21105.0,15986.333333333334
11/16/2023,Thu,Nov,10:30 PM,10:30,PM,St. Louis Blues,1,San Jose Sharks,5,10452.0,2:31,17151.0,18321.0,12487.0,15308.0
11/17/2023,Fri,Nov,10:00 PM,10:00,PM,Florida Panthers,2,Anaheim Ducks,1,14932.0,2:42,10452.0,17151.0,18321.0,14178.333333333334
11/17/2023,Fri,Nov,2:00 PM,2:00,PM,Toronto Maple Leafs,3,Detroit Red Wings,2,13510.0,2:40,14932.0,10452.0,17151.0,12964.666666666666
11/17/2023,Fri,Nov,8:00 PM,8:00,PM,Buffalo Sabres,2,Winnipeg Jets,3,11340.0,2:21,13510.0,14932.0,10452.0,13260.666666666666
11/18/2023,Sat,Nov,7:00 PM,7:00,PM,Montreal Canadiens,2,Boston Bruins,5,17850.0,2:29,11340.0,13510.0,14932.0,14233.333333333334
11/18/2023,Sat,Nov,7:00 PM,7:00,PM,Pittsburgh Penguins,2,Carolina Hurricanes,4,18700.0,2:32,17850.0,11340.0,13510.0,15963.333333333334
11/18/2023,Sat,Nov,7:00 PM,7:00,PM,New York Islanders,5,Calgary Flames,4,17167.0,2:36,18700.0,17850.0,11340.0,17905.666666666668
11/18/2023,Sat,Nov,8:00 PM,8:00,PM,Colorado Avalanche,6,Dallas Stars,3,18532.0,2:28,17167.0,18700.0,17850.0,18133.0
11/18/2023,Sat,Nov,10:30 PM,10:30,PM,St. Louis Blues,1,Los Angeles Kings,5,18145.0,2:18,18532.0,17167.0,18700.0,17948.0
11/18/2023,Sat,Nov,7:00 PM,7:00,PM,New York Rangers,5,New Jersey Devils,3,17086.0,2:32,18145.0,18532.0,17167.0,17921.0
11/18/2023,Sat,Nov,2:00 PM,2:00,PM,Chicago Blackhawks,2,Nashville Predators,4,17397.0,2:27,17086.0,18145.0,18532.0,17542.666666666668
11/18/2023,Sat,Nov,11:00 AM,11:00,AM,Minnesota Wild,1,Ottawa Senators,2,13213.0,2:38,17397.0,17086.0,18145.0,15898.666666666666
11/18/2023,Sat,Nov,1:00 PM,1:00,PM,Vegas Golden Knights,3,Philadelphia Flyers,4,18113.0,2:35,13213.0,17397.0,17086.0,16241.0
11/18/2023,Sat,Nov,4:00 PM,4:00,PM,Edmonton Oilers,4,Tampa Bay Lightning,6,19092.0,2:33,18113.0,13213.0,17397.0,16806.0
11/18/2023,Sat,Nov,10:00 PM,10:00,PM,Seattle Kraken,4,Vancouver Canucks,3,18857.0,2:28,19092.0,18113.0,13213.0,18687.333333333332
11/18/2023,Sat,Nov,7:00 PM,7:00,PM,Arizona Coyotes,2,Winnipeg Jets,5,12103.0,2:29,18857.0,19092.0,18113.0,16684.0
11/18/2023,Sat,Nov,7:30 PM,7:30,PM,Columbus Blue Jackets,3,Washington Capitals,4,18573.0,2:37,12103.0,18857.0,19092.0,16511.0
11/19/2023,Sun,Nov,8:00 PM,8:00,PM,St. Louis Blues,3,Anaheim Ducks,1,15243.0,2:24,18573.0,12103.0,18857.0,15306.333333333334
11/19/2023,Sun,Nov,7:00 PM,7:00,PM,Buffalo Sabres,3,Chicago Blackhawks,2,19027.0,2:21,15243.0,18573.0,12103.0,17614.333333333332
11/19/2023,Sun,Nov,8:00 AM,8:00,AM,Toronto Maple Leafs,4,Minnesota Wild,3,13356.0,2:38,19027.0,15243.0,18573.0,15875.333333333334
11/19/2023,Sun,Nov,5:30 PM,5:30,PM,Columbus Blue Jackets,2,Philadelphia Flyers,5,17416.0,2:36,13356.0,19027.0,15243.0,16599.666666666668
11/19/2023,Sun,Nov,6:00 PM,6:00,PM,Vegas Golden Knights,0,Pittsburgh Penguins,3,18120.0,2:30,17416.0,13356.0,19027.0,16297.333333333334
11/20/2023,Mon,Nov,9:00 PM,9:00,PM,Los Angeles Kings,4,Arizona Coyotes,1,4600.0,2:27,18120.0,17416.0,13356.0,13378.666666666666
11/20/2023,Mon,Nov,8:00 PM,8:00,PM,New York Rangers,3,Dallas Stars,6,18532.0,2:33,4600.0,18120.0,17416.0,13750.666666666666
11/20/2023,Mon,Nov,7:00 PM,7:00,PM,Edmonton Oilers,3,Florida Panthers,5,19628.0,2:43,18532.0,4600.0,18120.0,14253.333333333334
11/20/2023,Mon,Nov,8:00 PM,8:00,PM,Colorado Avalanche,3,Nashville Predators,4,17159.0,2:22,19628.0,18532.0,4600.0,18439.666666666668
11/20/2023,Mon,Nov,10:00 PM,10:00,PM,Calgary Flames,4,Seattle Kraken,3,17151.0,2:33,17159.0,19628.0,18532.0,17979.333333333332
11/20/2023,Mon,Nov,7:00 PM,7:00,PM,Boston Bruins,4,Tampa Bay Lightning,5,19092.0,2:42,17151.0,17159.0,19628.0,17800.666666666668
11/20/2023,Mon,Nov,10:00 PM,10:00,PM,San Jose Sharks,1,Vancouver Canucks,3,18718.0,2:26,19092.0,17151.0,17159.0,18320.333333333332
11/22/2023,Wed,Nov,10:00 PM,10:00,PM,Montreal Canadiens,4,Anaheim Ducks,3,15168.0,2:31,18718.0,19092.0,17151.0,17659.333333333332
11/22/2023,Wed,Nov,9:00 PM,9:00,PM,St. Louis Blues,6,Arizona Coyotes,5,4600.0,2:33,15168.0,18718.0,19092.0,12828.666666666666
11/22/2023,Wed,Nov,7:00 PM,7:00,PM,Edmonton Oilers,3,Carolina Hurricanes,6,18805.0,2:34,4600.0,15168.0,18718.0,12857.666666666666
11/22/2023,Wed,Nov,7:00 PM,7:00,PM,Chicago Blackhawks,3,Columbus Blue Jackets,7,18158.0,2:21,18805.0,4600.0,15168.0,13854.333333333334
11/22/2023,Wed,Nov,10:00 PM,10:00,PM,Vancouver Canucks,2,Colorado Avalanche,5,18133.0,2:32,18158.0,18805.0,4600.0,18365.333333333332
11/22/2023,Wed,Nov,9:30 PM,9:30,PM,Vegas Golden Knights,2,Dallas Stars,1,18532.0,2:31,18133.0,18158.0,18805.0,18274.333333333332
11/22/2023,Wed,Nov,7:00 PM,7:00,PM,New Jersey Devils,0,Detroit Red Wings,4,19515.0,2:17,18532.0,18133.0,18158.0,18726.666666666668
11/22/2023,Wed,Nov,7:00 PM,7:00,PM,Boston Bruins,3,Florida Panthers,1,19327.0,2:28,19515.0,18532.0,18133.0,19124.666666666668
11/22/2023,Wed,Nov,9:00 PM,9:00,PM,Calgary Flames,2,Nashville Predators,4,17252.0,2:38,19327.0,19515.0,18532.0,18698.0
11/22/2023,Wed,Nov,7:30 PM,7:30,PM,Philadelphia Flyers,2,New York Islanders,3,17255.0,2:30,17252.0,19327.0,19515.0,17944.666666666668
11/22/2023,Wed,Nov,7:00 PM,7:00,PM,New York Rangers,1,Pittsburgh Penguins,0,18250.0,2:31,17255.0,17252.0,19327.0,17585.666666666668
11/22/2023,Wed,Nov,10:00 PM,10:00,PM,San Jose Sharks,1,Seattle Kraken,7,17151.0,2:25,18250.0,17255.0,17252.0,17552.0
11/22/2023,Wed,Nov,7:00 PM,7:00,PM,Winnipeg Jets,3,Tampa Bay Lightning,2,19092.0,2:24,17151.0,18250.0,17255.0,18164.333333333332
11/22/2023,Wed,Nov,7:00 PM,7:00,PM,Buffalo Sabres,3,Washington Capitals,4,18573.0,2:29,19092.0,17151.0,18250.0,18272.0
11/24/2023,Fri,Nov,3:30 PM,3:30,PM,Los Angeles Kings,5,Anaheim Ducks,2,17205.0,2:33,18573.0,19092.0,17151.0,18290.0
11/24/2023,Fri,Nov,1:00 PM,1:00,PM,Detroit Red Wings,5,Boston Bruins,2,17850.0,2:35,17205.0,18573.0,19092.0,17876.0
11/24/2023,Fri,Nov,6:00 PM,6:00,PM,Pittsburgh Penguins,2,Buffalo Sabres,3,19070.0,2:29,17850.0,17205.0,18573.0,18041.666666666668
11/24/2023,Fri,Nov,8:00 PM,8:00,PM,Tampa Bay Lightning,8,Carolina Hurricanes,2,18802.0,2:34,19070.0,17850.0,17205.0,18574.0
11/24/2023,Fri,Nov,2:00 PM,2:00,PM,Toronto Maple Leafs,3,Chicago Blackhawks,4,20238.0,2:32,18802.0,19070.0,17850.0,19370.0
11/24/2023,Fri,Nov,8:30 PM,8:30,PM,Calgary Flames,7,Dallas Stars,4,18532.0,2:20,20238.0,18802.0,19070.0,19190.666666666668
11/24/2023,Fri,Nov,8:00 PM,8:00,PM,Winnipeg Jets,3,Florida Panthers,0,18801.0,2:30,18532.0,20238.0,18802.0,19190.333333333332
11/24/2023,Fri,Nov,8:30 PM,8:30,PM,Colorado Avalanche,3,Minnesota Wild,2,19057.0,2:23,18801.0,18532.0,20238.0,18796.666666666668
11/24/2023,Fri,Nov,3:00 PM,3:00,PM,Columbus Blue Jackets,2,New Jersey Devils,1,16514.0,2:22,19057.0,18801.0,18532.0,18124.0
11/24/2023,Fri,Nov,7:30 PM,7:30,PM,New York Islanders,5,Ottawa Senators,3,17693.0,2:30,16514.0,19057.0,18801.0,17754.666666666668
11/24/2023,Fri,Nov,1:00 PM,1:00,PM,New York Rangers,3,Philadelphia Flyers,1,19032.0,2:31,17693.0,16514.0,19057.0,17746.333333333332
11/24/2023,Fri,Nov,10:00 PM,10:00,PM,Vancouver Canucks,5,Seattle Kraken,1,17151.0,2:31,19032.0,17693.0,16514.0,17958.666666666668
11/24/2023,Fri,Nov,3:30 PM,3:30,PM,Montreal Canadiens,3,San Jose Sharks,2,16897.0,2:35,17151.0,19032.0,17693.0,17693.333333333332
11/24/2023,Fri,Nov,3:00 PM,3:00,PM,Nashville Predators,8,St. Louis Blues,3,18096.0,2:26,16897.0,17151.0,19032.0,17381.333333333332
11/24/2023,Fri,Nov,3:00 PM,3:00,PM,Edmonton Oilers,5,Washington Capitals,0,18573.0,2:31,18096.0,16897.0,17151.0,17855.333333333332
11/25/2023,Sat,Nov,10:00 PM,10:00,PM,Calgary Flames,1,Colorado Avalanche,3,18139.0,2:30,18573.0,18096.0,16897.0,18269.333333333332
11/25/2023,Sat,Nov,4:00 PM,4:00,PM,Montreal Canadiens,0,Los Angeles Kings,4,18145.0,2:24,18139.0,18573.0,18096.0,18285.666666666668
11/25/2023,Sat,Nov,7:00 PM,7:00,PM,Buffalo Sabres,2,New Jersey Devils,7,16514.0,2:24,18145.0,18139.0,18573.0,17599.333333333332
11/25/2023,Sat,Nov,7:30 PM,7:30,PM,Philadelphia Flyers,1,New York Islanders,0,17255.0,2:41,16514.0,18145.0,18139.0,17304.666666666668
11/25/2023,Sat,Nov,1:00 PM,1:00,PM,Boston Bruins,4,New York Rangers,7,18006.0,2:41,17255.0,16514.0,18145.0,17258.333333333332
11/25/2023,Sat,Nov,7:00 PM,7:00,PM,Toronto Maple Leafs,2,Pittsburgh Penguins,3,18229.0,2:27,18006.0,17255.0,16514.0,17830.0
11/25/2023,Sat,Nov,10:00 PM,10:00,PM,Vancouver Canucks,3,San Jose Sharks,4,15538.0,2:36,18229.0,18006.0,17255.0,17257.666666666668
11/25/2023,Sat,Nov,10:00 PM,10:00,PM,Arizona Coyotes,2,Vegas Golden Knights,0,18591.0,2:26,15538.0,18229.0,18006.0,17452.666666666668
11/26/2023,Sun,Nov,5:00 PM,5:00,PM,Columbus Blue Jackets,2,Carolina Hurricanes,3,18700.0,2:22,18591.0,15538.0,18229.0,17609.666666666668
11/26/2023,Sun,Nov,2:00 PM,2:00,PM,St. Louis Blues,4,Chicago Blackhawks,2,18223.0,2:23,18700.0,18591.0,15538.0,18504.666666666668
11/26/2023,Sun,Nov,1:00 PM,1:00,PM,Minnesota Wild,1,Detroit Red Wings,4,18833.0,2:31,18223.0,18700.0,18591.0,18585.333333333332
11/26/2023,Sun,Nov,9:00 PM,9:00,PM,Anaheim Ducks,2,Edmonton Oilers,8,17781.0,2:28,18833.0,18223.0,18700.0,18279.0
11/26/2023,Sun,Nov,8:00 PM,8:00,PM,Winnipeg Jets,2,Nashville Predators,3,17159.0,2:33,17781.0,18833.0,18223.0,17924.333333333332
11/27/2023,Mon,Nov,7:00 PM,7:00,PM,Boston Bruins,2,Columbus Blue Jackets,5,14357.0,2:30,17159.0,17781.0,18833.0,16432.333333333332
11/27/2023,Mon,Nov,9:30 PM,9:30,PM,Vegas Golden Knights,1,Calgary Flames,2,17031.0,2:34,14357.0,17159.0,17781.0,16182.333333333334
11/27/2023,Mon,Nov,9:00 PM,9:00,PM,Tampa Bay Lightning,1,Colorado Avalanche,4,18009.0,2:34,17031.0,14357.0,17159.0,16465.666666666668
11/27/2023,Mon,Nov,7:00 PM,7:00,PM,Buffalo Sabres,5,New York Rangers,1,18006.0,2:21,18009.0,17031.0,14357.0,17682.0
11/27/2023,Mon,Nov,7:00 PM,7:00,PM,Florida Panthers,5,Ottawa Senators,0,15594.0,2:44,18006.0,18009.0,17031.0,17203.0
11/27/2023,Mon,Nov,10:30 PM,10:30,PM,Washington Capitals,1,San Jose Sharks,2,10759.0,2:31,15594.0,18006.0,18009.0,14786.333333333334
11/28/2023,Tue,Nov,9:00 PM,9:00,PM,Tampa Bay Lightning,1,Arizona Coyotes,3,4600.0,2:20,10759.0,15594.0,18006.0,10317.666666666666
11/28/2023,Tue,Nov,8:30 PM,8:30,PM,Seattle Kraken,3,Chicago Blackhawks,4,17070.0,2:34,4600.0,10759.0,15594.0,10809.666666666666
11/28/2023,Tue,Nov,9:00 PM,9:00,PM,Vegas Golden Knights,4,Edmonton Oilers,5,18098.0,2:37,17070.0,4600.0,10759.0,13256.0
11/28/2023,Tue,Nov,8:00 PM,8:00,PM,St. Louis Blues,1,Minnesota Wild,3,17563.0,2:23,18098.0,17070.0,4600.0,17577.0
11/28/2023,Tue,Nov,7:00 PM,7:00,PM,New York Islanders,4,New Jersey Devils,5,16091.0,2:26,17563.0,18098.0,17070.0,17250.666666666668
11/28/2023,Tue,Nov,8:00 PM,8:00,PM,Pittsburgh Penguins,2,Nashville Predators,3,17159.0,2:27,16091.0,17563.0,18098.0,16937.666666666668
11/28/2023,Tue,Nov,7:30 PM,7:30,PM,Carolina Hurricanes,4,Philadelphia Flyers,1,17885.0,2:26,17159.0,16091.0,17563.0,17045.0
